date,issues,closed,age
2021-Dec-12,768,0,1268
2021-Dec-13,768,0,1269
2021-Dec-14,768,0,1270
2021-Dec-15,768,0,1271
2021-Dec-16,768,0,1272
2021-Dec-17,768,0,1273
2021-Dec-18,768,0,1274
2021-Dec-19,768,0,1275
2021-Dec-20,768,0,1276
2021-Dec-21,768,0,1277
2021-Dec-22,768,0,1278
2021-Dec-23,768,0,1279
2021-Dec-24,768,0,1280
2021-Dec-25,768,0,1281
2021-Dec-26,768,0,1282
2021-Dec-27,768,0,1283
2021-Dec-28,768,0,1284
2021-Dec-29,769,0,1282
2021-Dec-30,769,0,1283
2021-Dec-31,769,0,1284
2022-Jan-01,769,0,1285
2022-Jan-02,770,0,1286
2022-Jan-03,770,0,1287
2022-Jan-04,771,0,1288
2022-Jan-05,771,0,1289
2022-Jan-06,771,0,1290
2022-Jan-07,771,0,1291
2022-Jan-08,771,0,1292
2022-Jan-09,771,0,1293
2022-Jan-10,771,0,1294
2022-Jan-11,771,0,1295
2022-Jan-12,771,0,1296
2022-Jan-13,771,0,1297
2022-Jan-14,774,0,1297
2022-Jan-15,775,0,1298
2022-Jan-16,775,0,1299
2022-Jan-17,775,0,1300
2022-Jan-18,775,0,1301
2022-Jan-19,776,0,1302
2022-Jan-20,776,0,1303
2022-Jan-21,776,0,1304
2022-Jan-22,776,0,1305
2022-Jan-23,776,0,1306
2022-Jan-24,776,0,1307
2022-Jan-25,777,0,1308
2022-Jan-26,777,0,1309
2022-Jan-27,777,0,1310
2022-Jan-28,777,0,1311
2022-Jan-29,777,0,1312
2022-Jan-30,777,0,1313
2022-Jan-31,777,0,1314
2022-Feb-01,777,0,1315
2022-Feb-02,777,0,1316
2022-Feb-03,778,0,1316
2022-Feb-04,778,0,1317
2022-Feb-05,778,0,1318
2022-Feb-06,778,0,1319
2022-Feb-07,778,0,1320
2022-Feb-08,778,9,1321
2022-Feb-09,769,0,1324
2022-Feb-10,769,0,1325
2022-Feb-11,769,1,1326
2022-Feb-12,768,0,1327
2022-Feb-13,768,0,1328
2022-Feb-14,768,2,1329
2022-Feb-15,766,0,1333
2022-Feb-16,766,0,1334
2022-Feb-17,766,0,1335
2022-Feb-18,766,0,1336
2022-Feb-19,766,0,1337
2022-Feb-20,766,0,1338
2022-Feb-21,766,0,1339
2022-Feb-22,766,0,1340
2022-Feb-23,766,0,1341
2022-Feb-24,766,0,1342
2022-Feb-25,766,0,1343
2022-Feb-26,766,0,1344
2022-Feb-27,766,0,1345
2022-Feb-28,766,0,1346
2022-Mar-01,767,0,1344
2022-Mar-02,767,0,1345
2022-Mar-03,767,0,1346
2022-Mar-04,768,0,1347
2022-Mar-05,768,0,1348
2022-Mar-06,768,0,1349
2022-Mar-07,768,0,1350
2022-Mar-08,768,0,1351
2022-Mar-09,768,0,1352
2022-Mar-10,769,0,1353
2022-Mar-11,770,0,1353
2022-Mar-12,770,0,1354
2022-Mar-13,771,0,1355
2022-Mar-14,771,0,1356
2022-Mar-15,771,0,1357
2022-Mar-16,771,0,1358
2022-Mar-17,771,0,1359
2022-Mar-18,773,1,1360
2022-Mar-19,772,0,1361
2022-Mar-20,772,0,1362
2022-Mar-21,772,0,1363
2022-Mar-22,774,0,1364
2022-Mar-23,774,0,1365
2022-Mar-24,774,0,1366
2022-Mar-25,774,0,1367
2022-Mar-26,774,0,1368
2022-Mar-27,774,0,1369
2022-Mar-28,774,0,1370
2022-Mar-29,774,0,1371
2022-Mar-30,774,0,1372
2022-Mar-31,774,0,1373
2022-Apr-01,774,0,1374
2022-Apr-02,774,0,1375
2022-Apr-03,774,0,1376
2022-Apr-04,774,1,1377
2022-Apr-05,774,0,1378
2022-Apr-06,774,0,1379
2022-Apr-07,774,0,1380
2022-Apr-08,775,0,1381
2022-Apr-09,776,0,1381
2022-Apr-10,776,0,1382
2022-Apr-11,776,1,1383
2022-Apr-12,775,0,1385
2022-Apr-13,775,0,1386
2022-Apr-14,775,0,1387
2022-Apr-15,775,0,1388
2022-Apr-16,775,0,1389
2022-Apr-17,775,0,1390
2022-Apr-18,775,0,1391
2022-Apr-19,775,1,1392
2022-Apr-20,774,0,1393
2022-Apr-21,774,0,1394
2022-Apr-22,774,0,1395
2022-Apr-23,774,0,1396
2022-Apr-24,774,0,1397
2022-Apr-25,774,0,1398
2022-Apr-26,774,0,1399
2022-Apr-27,774,0,1400
2022-Apr-28,774,0,1401
2022-Apr-29,774,0,1402
2022-Apr-30,775,0,1403
2022-May-01,775,0,1404
2022-May-02,775,0,1405
2022-May-03,775,0,1406
2022-May-04,775,0,1407
2022-May-05,775,0,1408
2022-May-06,775,0,1409
2022-May-07,776,0,1409
2022-May-08,776,0,1410
2022-May-09,777,1,1410
2022-May-10,776,0,1412
2022-May-11,776,0,1413
2022-May-12,777,1,1413
2022-May-13,781,0,1396
2022-May-14,782,0,1396
2022-May-15,782,0,1397
2022-May-16,782,0,1398
2022-May-17,782,0,1399
2022-May-18,782,0,1400
2022-May-19,782,0,1401
2022-May-20,782,0,1402
2022-May-21,782,0,1403
2022-May-22,782,0,1404
2022-May-23,782,0,1405
2022-May-24,784,0,1405
2022-May-25,784,1,1406
2022-May-26,783,0,1408
2022-May-27,783,0,1409
2022-May-28,783,0,1410
2022-May-29,783,0,1411
2022-May-30,783,0,1412
2022-May-31,785,1,1411
2022-Jun-01,784,0,1413
2022-Jun-02,784,0,1414
2022-Jun-03,784,0,1415
2022-Jun-04,784,0,1416
2022-Jun-05,784,0,1417
2022-Jun-06,784,0,1418
2022-Jun-07,784,0,1419
2022-Jun-08,784,1,1420
2022-Jun-09,783,0,1422
2022-Jun-10,783,0,1423
2022-Jun-11,783,0,1424
2022-Jun-12,783,0,1425
2022-Jun-13,783,0,1426
2022-Jun-14,783,3,1427
2022-Jun-15,781,0,1429
2022-Jun-16,784,0,1428
2022-Jun-17,785,0,1428
2022-Jun-18,786,0,1428
2022-Jun-19,786,0,1429
2022-Jun-20,787,0,1430
2022-Jun-21,787,0,1431
2022-Jun-22,788,0,1429
2022-Jun-23,789,0,1427
2022-Jun-24,789,0,1428
2022-Jun-25,790,0,1429
2022-Jun-26,790,0,1430
2022-Jun-27,791,0,1431
2022-Jun-28,792,1,1432
2022-Jun-29,793,0,1433
2022-Jun-30,793,1,1434
2022-Jul-01,792,0,1435
2022-Jul-02,796,0,1433
2022-Jul-03,796,0,1434
2022-Jul-04,796,0,1435
2022-Jul-05,797,0,1435
2022-Jul-06,797,3,1436
2022-Jul-07,794,0,1440
2022-Jul-08,794,0,1441
2022-Jul-09,795,0,1442
2022-Jul-10,796,0,1441
2022-Jul-11,796,0,1442
2022-Jul-12,798,0,1439
2022-Jul-13,798,0,1440
2022-Jul-14,799,0,1438
2022-Jul-15,799,0,1439
2022-Jul-16,799,0,1440
2022-Jul-17,799,0,1441
2022-Jul-18,799,0,1442
2022-Jul-19,800,1,1441
2022-Jul-20,799,0,1444
2022-Jul-21,800,0,1443
2022-Jul-22,800,0,1444
2022-Jul-23,800,0,1445
2022-Jul-24,800,0,1446
2022-Jul-25,800,0,1447
2022-Jul-26,801,0,1445
2022-Jul-27,802,0,1444
2022-Jul-28,802,0,1445
2022-Jul-29,803,0,1445
2022-Jul-30,803,0,1446
2022-Jul-31,803,0,1447
2022-Aug-01,803,0,1448
2022-Aug-02,803,0,1449
2022-Aug-03,803,0,1450
2022-Aug-04,804,18,1450
2022-Aug-05,787,0,1470
2022-Aug-06,787,0,1471
2022-Aug-07,787,0,1472
2022-Aug-08,787,0,1473
2022-Aug-09,788,0,1474
2022-Aug-10,788,1,1475
2022-Aug-11,790,1,1475
2022-Aug-12,791,0,1476
2022-Aug-13,791,0,1477
2022-Aug-14,791,1,1478
2022-Aug-15,790,0,1479
2022-Aug-16,791,0,1480
2022-Aug-17,795,0,1472
2022-Aug-18,795,0,1473
2022-Aug-19,797,0,1469
2022-Aug-20,797,0,1470
2022-Aug-21,797,0,1471
2022-Aug-22,797,0,1472
2022-Aug-23,798,0,1471
2022-Aug-24,799,4,1471
2022-Aug-25,795,0,1480
2022-Aug-26,796,1,1479
2022-Aug-27,796,0,1480
2022-Aug-28,796,0,1481
2022-Aug-29,797,0,1479
2022-Aug-30,799,0,1477
2022-Aug-31,799,0,1478
2022-Sep-01,799,0,1479
2022-Sep-02,799,1,1480
2022-Sep-03,798,0,1482
2022-Sep-04,798,0,1483
2022-Sep-05,798,0,1484
2022-Sep-06,800,0,1483
2022-Sep-07,801,0,1484
2022-Sep-08,803,0,1485
2022-Sep-09,805,0,1477
2022-Sep-10,805,0,1478
2022-Sep-11,806,0,1478
2022-Sep-12,806,0,1479
2022-Sep-13,806,0,1480
2022-Sep-14,808,0,1479
2022-Sep-15,808,0,1480
2022-Sep-16,808,0,1481
2022-Sep-17,808,0,1482
2022-Sep-18,808,0,1483
2022-Sep-19,808,1,1484
2022-Sep-20,810,0,1482
2022-Sep-21,811,1,1482
2022-Sep-22,810,0,1484
2022-Sep-23,814,0,1482
2022-Sep-24,814,0,1483
2022-Sep-25,814,0,1484
2022-Sep-26,814,0,1485
2022-Sep-27,815,0,1485
2022-Sep-28,816,1,1482
2022-Sep-29,816,0,1483
2022-Sep-30,816,0,1484
2022-Oct-01,816,0,1485
2022-Oct-02,816,0,1486
2022-Oct-03,816,0,1487
2022-Oct-04,816,0,1488
2022-Oct-05,816,0,1489
2022-Oct-06,816,0,1490
2022-Oct-07,817,0,1486
2022-Oct-08,817,0,1487
2022-Oct-09,818,0,1488
2022-Oct-10,818,0,1489
2022-Oct-11,818,2,1490
2022-Oct-12,816,0,1496
2022-Oct-13,818,0,1492
2022-Oct-14,818,0,1493
2022-Oct-15,818,0,1494
2022-Oct-16,818,0,1495
2022-Oct-17,818,0,1496
2022-Oct-18,818,0,1497
2022-Oct-19,818,0,1498
2022-Oct-20,818,0,1499
2022-Oct-21,819,0,1500
2022-Oct-22,819,0,1501
2022-Oct-23,819,0,1502
2022-Oct-24,819,2,1503
2022-Oct-25,817,0,1504
2022-Oct-26,817,0,1505
2022-Oct-27,817,0,1506
2022-Oct-28,817,1,1507
2022-Oct-29,816,0,1513
2022-Oct-30,817,0,1509
2022-Oct-31,817,0,1510
2022-Nov-01,818,0,1511
2022-Nov-02,819,0,1512
2022-Nov-03,821,0,1512
2022-Nov-04,821,0,1513
2022-Nov-05,821,0,1514
2022-Nov-06,821,0,1515
2022-Nov-07,821,0,1516
2022-Nov-08,825,0,1509
2022-Nov-09,825,0,1510
2022-Nov-10,825,0,1511
2022-Nov-11,826,0,1512
2022-Nov-12,826,0,1513
2022-Nov-13,826,0,1514
2022-Nov-14,826,0,1515
2022-Nov-15,829,1,1509
2022-Nov-16,830,0,1510
2022-Nov-17,830,0,1511
2022-Nov-18,830,0,1512
2022-Nov-19,830,0,1513
2022-Nov-20,830,0,1514
2022-Nov-21,830,0,1515
2022-Nov-22,830,0,1516
2022-Nov-23,830,0,1517
2022-Nov-24,830,0,1518
2022-Nov-25,832,1,1519
2022-Nov-26,831,0,1520
2022-Nov-27,831,0,1521
2022-Nov-28,831,0,1522
2022-Nov-29,832,0,1523
2022-Nov-30,832,0,1524
2022-Dec-01,835,0,1525
2022-Dec-02,835,0,1526
2022-Dec-03,835,0,1527
2022-Dec-04,835,0,1528
2022-Dec-05,835,0,1529
2022-Dec-06,835,0,1530
2022-Dec-07,835,0,1531
2022-Dec-08,836,0,1531
2022-Dec-09,836,0,1532
2022-Dec-10,837,0,1533
2022-Dec-11,837,3,1534
2022-Dec-12,835,0,1536
2022-Dec-13,836,0,1536
2022-Dec-14,837,0,1537
2022-Dec-15,837,0,1538
2022-Dec-16,837,0,1539
2022-Dec-17,837,0,1540
2022-Dec-18,837,0,1541
2022-Dec-19,837,0,1542
2022-Dec-20,837,0,1543
2022-Dec-21,837,0,1544
2022-Dec-22,837,0,1545
2022-Dec-23,837,0,1546
2022-Dec-24,837,0,1547
2022-Dec-25,837,0,1548
2022-Dec-26,837,0,1549
2022-Dec-27,837,0,1550
2022-Dec-28,837,0,1551
2022-Dec-29,837,0,1552
2022-Dec-30,837,0,1553
2022-Dec-31,837,0,1554
2023-Jan-01,837,0,1555
2023-Jan-02,837,0,1556
2023-Jan-03,837,0,1557
2023-Jan-04,838,0,1558
2023-Jan-05,838,0,1559
2023-Jan-06,838,0,1560
2023-Jan-07,838,0,1561
2023-Jan-08,838,0,1562
2023-Jan-09,838,0,1563
2023-Jan-10,838,0,1564
2023-Jan-11,840,0,1565
2023-Jan-12,842,0,1564
2023-Jan-13,842,0,1565
2023-Jan-14,842,0,1566
2023-Jan-15,842,0,1567
2023-Jan-16,842,0,1568
2023-Jan-17,843,0,1568
2023-Jan-18,843,0,1569
2023-Jan-19,843,0,1570
2023-Jan-20,843,0,1571
2023-Jan-21,843,0,1572
2023-Jan-22,843,0,1573
2023-Jan-23,843,0,1574
2023-Jan-24,843,0,1575
2023-Jan-25,843,0,1576
2023-Jan-26,843,0,1577
2023-Jan-27,843,0,1578
2023-Jan-28,843,0,1579
2023-Jan-29,844,0,1579
2023-Jan-30,844,0,1580
2023-Jan-31,844,0,1581
2023-Feb-01,844,0,1582
2023-Feb-02,844,0,1583
2023-Feb-03,845,0,1584
2023-Feb-04,845,0,1585
2023-Feb-05,845,0,1586
2023-Feb-06,845,0,1587
2023-Feb-07,846,0,1588
2023-Feb-08,847,0,1588
2023-Feb-09,849,0,1589
2023-Feb-10,849,0,1590
2023-Feb-11,849,0,1591
2023-Feb-12,849,0,1592
2023-Feb-13,849,0,1593
2023-Feb-14,849,0,1594
2023-Feb-15,849,0,1595
2023-Feb-16,849,0,1596
2023-Feb-17,851,0,1596
2023-Feb-18,851,0,1597
2023-Feb-19,851,0,1598
2023-Feb-20,853,0,1598
2023-Feb-21,853,0,1599
2023-Feb-22,854,0,1598
2023-Feb-23,854,0,1599
2023-Feb-24,855,0,1598
2023-Feb-25,856,0,1598
2023-Feb-26,857,0,1598
2023-Feb-27,857,0,1599
2023-Feb-28,857,0,1600
2023-Mar-01,858,0,1601
2023-Mar-02,858,0,1602
2023-Mar-03,858,0,1603
2023-Mar-04,858,0,1604
2023-Mar-05,859,0,1605
2023-Mar-06,859,0,1606
2023-Mar-07,860,0,1605
2023-Mar-08,860,0,1606
2023-Mar-09,860,0,1607
2023-Mar-10,860,0,1608
2023-Mar-11,861,0,1608
2023-Mar-12,861,0,1609
2023-Mar-13,861,0,1610
2023-Mar-14,861,0,1611
2023-Mar-15,862,0,1611
2023-Mar-16,863,0,1611
2023-Mar-17,865,0,1610
2023-Mar-18,867,0,1610
2023-Mar-19,867,0,1611
2023-Mar-20,867,0,1612
2023-Mar-21,868,0,1609
2023-Mar-22,869,0,1607
2023-Mar-23,871,1,1608
2023-Mar-24,870,0,1609
2023-Mar-25,870,0,1610
2023-Mar-26,870,0,1611
2023-Mar-27,870,1,1612
2023-Mar-28,870,0,1613
2023-Mar-29,871,0,1614
2023-Mar-30,872,0,1613
2023-Mar-31,872,0,1614
2023-Apr-01,872,0,1615
2023-Apr-02,873,0,1614
2023-Apr-03,873,0,1615
2023-Apr-04,874,0,1615
2023-Apr-05,874,0,1616
2023-Apr-06,876,0,1613
2023-Apr-07,876,0,1614
2023-Apr-08,876,0,1615
2023-Apr-09,877,0,1612
2023-Apr-10,877,0,1613
2023-Apr-11,877,0,1614
2023-Apr-12,877,0,1615
2023-Apr-13,877,0,1616
2023-Apr-14,877,0,1617
2023-Apr-15,877,0,1618
2023-Apr-16,877,0,1619
2023-Apr-17,877,0,1620
2023-Apr-18,878,0,1621
2023-Apr-19,879,0,1622
2023-Apr-20,879,0,1623
2023-Apr-21,879,0,1624
2023-Apr-22,879,0,1625
2023-Apr-23,879,0,1626
2023-Apr-24,879,0,1627
2023-Apr-25,881,0,1628
2023-Apr-26,882,2,1629
2023-Apr-27,881,0,1630
2023-Apr-28,881,0,1631
2023-Apr-29,881,0,1632
2023-Apr-30,881,0,1633
2023-May-01,881,0,1634
2023-May-02,881,0,1635
2023-May-03,881,0,1636
2023-May-04,881,1,1637
2023-May-05,881,0,1638
2023-May-06,882,0,1639
2023-May-07,882,0,1640
2023-May-08,883,0,1641
2023-May-09,883,0,1642
2023-May-10,883,0,1643
2023-May-11,883,1,1644
2023-May-12,882,0,1645
2023-May-13,882,0,1646
2023-May-14,883,0,1647
2023-May-15,883,0,1648
2023-May-16,883,0,1649
2023-May-17,883,0,1650
2023-May-18,885,1,1651
2023-May-19,885,0,1652
2023-May-20,886,0,1652
2023-May-21,886,0,1653
2023-May-22,886,0,1654
2023-May-23,887,0,1655
2023-May-24,887,0,1656
2023-May-25,890,0,1651
2023-May-26,890,0,1652
2023-May-27,890,0,1653
2023-May-28,890,0,1654
2023-May-29,890,0,1655
2023-May-30,890,0,1656
2023-May-31,890,0,1657
2023-Jun-01,890,2,1658
2023-Jun-02,888,2,1663
2023-Jun-03,886,0,1666
2023-Jun-04,886,0,1667
2023-Jun-05,886,0,1668
2023-Jun-06,886,1,1669
2023-Jun-07,886,0,1670
2023-Jun-08,886,0,1671
2023-Jun-09,886,0,1672
2023-Jun-10,886,0,1673
2023-Jun-11,886,0,1674
2023-Jun-12,886,0,1675
2023-Jun-13,886,0,1676
2023-Jun-14,886,0,1677
2023-Jun-15,886,0,1678
2023-Jun-16,886,0,1679
2023-Jun-17,886,0,1680
2023-Jun-18,886,0,1681
2023-Jun-19,886,0,1682
2023-Jun-20,886,0,1683
2023-Jun-21,886,0,1684
2023-Jun-22,886,0,1685
2023-Jun-23,886,0,1686
2023-Jun-24,887,0,1687
2023-Jun-25,887,0,1688
2023-Jun-26,887,0,1689
2023-Jun-27,887,0,1690
2023-Jun-28,887,0,1691
2023-Jun-29,887,0,1692
2023-Jun-30,887,0,1693
2023-Jul-01,887,0,1694
2023-Jul-02,887,0,1695
2023-Jul-03,887,0,1696
2023-Jul-04,887,0,1697
2023-Jul-05,887,0,1698
2023-Jul-06,887,0,1699
2023-Jul-07,887,0,1700
2023-Jul-08,887,0,1701
2023-Jul-09,887,0,1702
2023-Jul-10,887,0,1703
2023-Jul-11,888,0,1702
2023-Jul-12,888,0,1703
2023-Jul-13,888,0,1704
2023-Jul-14,888,0,1705
2023-Jul-15,888,0,1706
2023-Jul-16,888,0,1707
2023-Jul-17,888,0,1708
2023-Jul-18,888,0,1709
2023-Jul-19,889,0,1707
2023-Jul-20,889,0,1708
2023-Jul-21,890,0,1708
2023-Jul-22,890,0,1709
2023-Jul-23,890,0,1710
2023-Jul-24,890,0,1711
2023-Jul-25,890,0,1712
2023-Jul-26,891,0,1712
2023-Jul-27,891,0,1713
2023-Jul-28,891,0,1714
2023-Jul-29,891,0,1715
2023-Jul-30,891,0,1716
2023-Jul-31,891,0,1717
2023-Aug-01,891,0,1718
2023-Aug-02,891,0,1719
2023-Aug-03,891,0,1720
2023-Aug-04,891,0,1721
2023-Aug-05,891,0,1722
2023-Aug-06,891,0,1723
2023-Aug-07,891,0,1724
2023-Aug-08,891,0,1725
2023-Aug-09,891,0,1726
2023-Aug-10,891,0,1727
2023-Aug-11,891,0,1728
2023-Aug-12,891,0,1729
2023-Aug-13,891,0,1730
2023-Aug-14,891,1,1731
2023-Aug-15,890,0,1733
2023-Aug-16,890,1,1734
2023-Aug-17,891,44,1734
2023-Aug-18,847,1,1732
2023-Aug-19,846,0,1734
2023-Aug-20,846,0,1735
2023-Aug-21,846,2,1736
2023-Aug-22,844,0,1739
2023-Aug-23,844,0,1740
2023-Aug-24,844,0,1741
2023-Aug-25,845,1,1742
2023-Aug-26,844,0,1743
2023-Aug-27,844,0,1744
2023-Aug-28,844,0,1745
2023-Aug-29,844,0,1746
2023-Aug-30,844,1,1747
2023-Aug-31,843,0,1748
2023-Sep-01,843,0,1749
2023-Sep-02,844,0,1750
2023-Sep-03,844,0,1751
2023-Sep-04,844,0,1752
2023-Sep-05,844,0,1753
2023-Sep-06,845,0,1754
2023-Sep-07,845,0,1755
2023-Sep-08,845,0,1756
2023-Sep-09,845,0,1757
2023-Sep-10,845,0,1758
2023-Sep-11,845,0,1759
2023-Sep-12,845,0,1760
2023-Sep-13,845,0,1761
2023-Sep-14,845,0,1762
2023-Sep-15,845,0,1763
2023-Sep-16,845,0,1764
2023-Sep-17,845,0,1765
2023-Sep-18,845,0,1766
2023-Sep-19,846,0,1765
2023-Sep-20,846,0,1766
2023-Sep-21,846,0,1767
2023-Sep-22,846,0,1768
2023-Sep-23,846,0,1769
2023-Sep-24,846,0,1770
2023-Sep-25,846,0,1771
2023-Sep-26,846,0,1772
2023-Sep-27,846,0,1773
2023-Sep-28,846,0,1774
2023-Sep-29,846,0,1775
2023-Sep-30,846,0,1776
2023-Oct-01,846,0,1777
2023-Oct-02,846,0,1778
2023-Oct-03,846,0,1779
2023-Oct-04,846,0,1780
2023-Oct-05,846,0,1781
2023-Oct-06,846,0,1782
2023-Oct-07,846,0,1783
2023-Oct-08,846,0,1784
2023-Oct-09,846,1,1785
2023-Oct-10,845,0,1785
2023-Oct-11,845,0,1786
2023-Oct-12,845,0,1787
2023-Oct-13,845,0,1788
2023-Oct-14,845,0,1789
2023-Oct-15,845,0,1790
2023-Oct-16,845,0,1791
2023-Oct-17,845,0,1792
2023-Oct-18,845,0,1793
2023-Oct-19,845,0,1794
2023-Oct-20,845,0,1795
2023-Oct-21,846,0,1795
2023-Oct-22,846,0,1796
2023-Oct-23,846,0,1797
2023-Oct-24,846,0,1798
2023-Oct-25,846,0,1799
2023-Oct-26,846,0,1800
2023-Oct-27,847,0,1799
2023-Oct-28,847,0,1800
2023-Oct-29,848,0,1801
2023-Oct-30,848,0,1802
2023-Oct-31,848,0,1803
2023-Nov-01,849,0,1804
2023-Nov-02,849,0,1805
2023-Nov-03,849,0,1806
2023-Nov-04,849,0,1807
2023-Nov-05,849,0,1808
2023-Nov-06,849,0,1809
2023-Nov-07,849,0,1810
2023-Nov-08,849,0,1811
2023-Nov-09,850,0,1811
2023-Nov-10,850,0,1812
2023-Nov-11,850,0,1813
2023-Nov-12,850,0,1814
2023-Nov-13,850,0,1815
2023-Nov-14,850,0,1816
2023-Nov-15,851,0,1817
2023-Nov-16,851,0,1818
2023-Nov-17,851,0,1819
2023-Nov-18,851,0,1820
2023-Nov-19,851,0,1821
2023-Nov-20,851,0,1822
2023-Nov-21,851,0,1823
2023-Nov-22,851,0,1824
2023-Nov-23,851,0,1825
2023-Nov-24,852,0,1825
2023-Nov-25,852,0,1826
2023-Nov-26,852,0,1827
2023-Nov-27,852,0,1828
2023-Nov-28,852,0,1829
2023-Nov-29,852,0,1830
2023-Nov-30,852,0,1831
2023-Dec-01,852,0,1832
2023-Dec-02,852,0,1833
2023-Dec-03,852,0,1834
2023-Dec-04,852,0,1835
2023-Dec-05,852,0,1836
2023-Dec-06,852,0,1837
2023-Dec-07,852,0,1838
2023-Dec-08,853,0,1839
2023-Dec-09,853,0,1840
2023-Dec-10,853,0,1841
2023-Dec-11,853,0,1842
2023-Dec-12,853,0,1843
2023-Dec-13,853,0,1844
2023-Dec-14,853,0,1845
2023-Dec-15,853,0,1846
2023-Dec-16,853,1,1847
2023-Dec-17,852,0,1847
2023-Dec-18,852,0,1848
2023-Dec-19,852,0,1849
2023-Dec-20,852,0,1850
2023-Dec-21,852,0,1851
2023-Dec-22,852,0,1852
2023-Dec-23,852,0,1853
2023-Dec-24,852,0,1854
2023-Dec-25,852,0,1855
2023-Dec-26,852,0,1856
2023-Dec-27,852,0,1857
2023-Dec-28,852,0,1858
2023-Dec-29,852,0,1859
2023-Dec-30,852,0,1860
2023-Dec-31,852,0,1861
2024-Jan-01,852,0,1862
2024-Jan-02,852,0,1863
2024-Jan-03,852,0,1864
2024-Jan-04,852,0,1865
2024-Jan-05,852,0,1866
2024-Jan-06,852,0,1867
2024-Jan-07,852,0,1868
2024-Jan-08,852,0,1869
2024-Jan-09,852,0,1870
2024-Jan-10,853,0,1871
2024-Jan-11,854,0,1871
2024-Jan-12,854,0,1872
2024-Jan-13,854,0,1873
2024-Jan-14,854,0,1874
2024-Jan-15,854,0,1875
2024-Jan-16,854,0,1876
2024-Jan-17,854,0,1877
2024-Jan-18,855,0,1878
2024-Jan-19,855,0,1879
2024-Jan-20,855,0,1880
2024-Jan-21,855,0,1881
2024-Jan-22,855,0,1882
2024-Jan-23,855,1,1883
2024-Jan-24,855,0,1884
2024-Jan-25,855,0,1885
2024-Jan-26,856,1,1886
2024-Jan-27,855,0,1887
2024-Jan-28,855,0,1888
2024-Jan-29,855,0,1889
2024-Jan-30,856,0,1890
2024-Jan-31,856,0,1891
2024-Feb-01,857,0,1892
2024-Feb-02,857,0,1893
2024-Feb-03,857,0,1894
2024-Feb-04,857,0,1895
2024-Feb-05,857,0,1896
2024-Feb-06,857,0,1897
2024-Feb-07,857,0,1898
2024-Feb-08,857,0,1899
2024-Feb-09,857,0,1900
